char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,dale_chall_readability,coleman_liau_index,lexical_diversity,exclamation_marks,question_marks,commas,semicolons,colons,quotation_marks,dashes,ellipsis,polarity,subjectivity,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,proper_noun_ratio,entity_density,person_entities,org_entities,gpe_entities,date_entities,avg_dependency_distance
3590,626,32,4.693290734824281,19.5625,62.048973230466544,9.597340651374726,12.533091699891266,12.132560248793954,10.723786457796557,10.158532744783308,9.33451043338684,0.4968051118210863,0,0,38,0,1,0,5,0,0.012212643678160919,0.3304187192118226,0.16666666666666666,0.10743801652892562,0.028925619834710745,0.026170798898071626,0.07300275482093664,0.1115702479338843,0.08677685950413223,13,13,9,8,2.893939393939394
1460,243,11,4.979423868312757,22.09090909090909,43.83563636363638,13.157090909090915,15.299834710743802,13.968273953766033,14.123086419753086,12.014092727272727,11.257851239669424,0.6707818930041153,0,0,13,0,0,0,4,0,0.016452991452991454,0.18547008547008545,0.1827956989247312,0.11469534050179211,0.05734767025089606,0.0035842293906810036,0.043010752688172046,0.12186379928315412,0.11827956989247312,2,6,17,5,3.1684587813620073
1703,284,25,4.98943661971831,11.36,47.053000000000026,11.366822695035463,14.612198581560286,13.968273953766033,11.470246478873243,11.288128936170214,10.843971631205676,0.6338028169014085,0,0,12,0,0,0,3,0,0.12777777777777777,0.3983333333333334,0.19936708860759494,0.10126582278481013,0.04430379746835443,0.012658227848101266,0.0189873417721519,0.17088607594936708,0.14240506329113925,5,10,15,5,2.911392405063291
1547,249,12,5.180722891566265,20.75,35.6597741935484,14.446516129032261,18.468387096774194,16.52667757954773,15.371204819277104,12.252225161290323,12.404032258064515,0.6465863453815262,0,0,12,0,0,0,7,1,0.07282608695652175,0.37391304347826093,0.19112627986348124,0.10238907849829351,0.08873720136518772,0.030716723549488054,0.04436860068259386,0.11945392491467577,0.10921501706484642,4,7,9,2,2.9249146757679183
426,73,5,4.835616438356165,14.6,58.139999999999986,9.62166666666667,13.311111111111112,12.602617957971052,10.345753424657534,10.669855555555555,10.186111111111114,0.7534246575342466,0,0,2,0,0,0,1,0,0.03333333333333333,0.11666666666666665,0.12658227848101267,0.08860759493670886,0.05063291139240506,0.02531645569620253,0.0,0.2911392405063291,0.20253164556962025,2,5,4,3,3.0126582278481013
1416,225,11,5.271111111111111,20.454545454545453,48.48318181818186,11.465454545454548,14.181818181818182,13.463846863241148,13.39693333333333,11.518681818181818,12.906363636363633,0.6533333333333333,0,0,16,0,0,0,9,0,-0.0567835497835498,0.3572770562770562,0.1828358208955224,0.08582089552238806,0.08955223880597014,0.007462686567164179,0.029850746268656716,0.14925373134328357,0.1417910447761194,4,5,16,5,3.138059701492537
1475,237,13,5.219409282700422,18.23076923076923,46.5509090909091,12.073733075435204,15.013539651837526,14.02287970970757,13.835235903337171,11.280902321083172,12.653617021276599,0.6413502109704642,0,0,11,0,0,0,2,0,-0.038473167044595614,0.23932350718065004,0.23346303501945526,0.09727626459143969,0.08949416342412451,0.01556420233463035,0.011673151750972763,0.09727626459143969,0.13618677042801555,1,5,12,8,2.8715953307392996
6200,1034,59,4.97678916827853,17.52542372881356,45.35860448735215,12.361126188651102,15.050065259276138,14.463065100247,12.936208897485493,11.131637011332325,11.190262901655306,0.4738878143133462,0,0,52,0,1,0,8,0,0.09551539201539203,0.46985906685906687,0.18024263431542462,0.10571923743500866,0.06932409012131716,0.02512998266897747,0.03552859618717504,0.15337954939341422,0.12131715771230503,15,17,59,27,3.2972270363951472
2510,402,21,5.223880597014926,19.142857142857142,37.11089628869007,13.943077600117359,16.717089628869005,15.444088786983503,14.968595258999123,12.05176325363063,12.812967581047385,0.5074626865671642,0,0,10,0,0,0,2,0,0.0910427807486631,0.35200534759358293,0.15825688073394495,0.12844036697247707,0.06192660550458716,0.006880733944954129,0.027522935779816515,0.2018348623853211,0.13990825688073394,8,14,26,9,3.2041284403669725
2578,436,17,4.818807339449541,25.647058823529413,43.95872549019609,13.440958605664491,15.81285403050109,14.126518440385961,13.97246492174851,11.293335566448802,10.544907407407408,0.5848623853211009,0,0,21,0,0,0,8,0,0.07807400932400932,0.3973193473193473,0.1450980392156863,0.10588235294117647,0.058823529411764705,0.00784313725490196,0.052941176470588235,0.1568627450980392,0.10980392156862745,17,4,18,7,3.1294117647058823
3590,626,32,4.693290734824281,19.5625,62.048973230466544,9.597340651374726,12.533091699891266,12.132560248793954,10.723786457796557,10.158532744783308,9.33451043338684,0.4968051118210863,0,0,38,0,1,0,5,0,0.012212643678160919,0.3304187192118226,0.16666666666666666,0.10743801652892562,0.028925619834710745,0.026170798898071626,0.07300275482093664,0.1115702479338843,0.08677685950413223,13,13,9,8,2.893939393939394
1460,243,11,4.979423868312757,22.09090909090909,43.83563636363638,13.157090909090915,15.299834710743802,13.968273953766033,14.123086419753086,12.014092727272727,11.257851239669424,0.6707818930041153,0,0,13,0,0,0,4,0,0.016452991452991454,0.18547008547008545,0.1827956989247312,0.11469534050179211,0.05734767025089606,0.0035842293906810036,0.043010752688172046,0.12186379928315412,0.11827956989247312,2,6,17,5,3.1684587813620073
1703,284,25,4.98943661971831,11.36,47.053000000000026,11.366822695035463,14.612198581560286,13.968273953766033,11.470246478873243,11.288128936170214,10.843971631205676,0.6338028169014085,0,0,12,0,0,0,3,0,0.12777777777777777,0.3983333333333334,0.19936708860759494,0.10126582278481013,0.04430379746835443,0.012658227848101266,0.0189873417721519,0.17088607594936708,0.14240506329113925,5,10,15,5,2.911392405063291
1547,249,12,5.180722891566265,20.75,35.6597741935484,14.446516129032261,18.468387096774194,16.52667757954773,15.371204819277104,12.252225161290323,12.404032258064515,0.6465863453815262,0,0,12,0,0,0,7,1,0.07282608695652175,0.37391304347826093,0.19112627986348124,0.10238907849829351,0.08873720136518772,0.030716723549488054,0.04436860068259386,0.11945392491467577,0.10921501706484642,4,7,9,2,2.9249146757679183
426,73,5,4.835616438356165,14.6,58.139999999999986,9.62166666666667,13.311111111111112,12.602617957971052,10.345753424657534,10.669855555555555,10.186111111111114,0.7534246575342466,0,0,2,0,0,0,1,0,0.03333333333333333,0.11666666666666665,0.12658227848101267,0.08860759493670886,0.05063291139240506,0.02531645569620253,0.0,0.2911392405063291,0.20253164556962025,2,5,4,3,3.0126582278481013
1416,225,11,5.271111111111111,20.454545454545453,48.48318181818186,11.465454545454548,14.181818181818182,13.463846863241148,13.39693333333333,11.518681818181818,12.906363636363633,0.6533333333333333,0,0,16,0,0,0,9,0,-0.0567835497835498,0.3572770562770562,0.1828358208955224,0.08582089552238806,0.08955223880597014,0.007462686567164179,0.029850746268656716,0.14925373134328357,0.1417910447761194,4,5,16,5,3.138059701492537
1475,237,13,5.219409282700422,18.23076923076923,46.5509090909091,12.073733075435204,15.013539651837526,14.02287970970757,13.835235903337171,11.280902321083172,12.653617021276599,0.6413502109704642,0,0,11,0,0,0,2,0,-0.038473167044595614,0.23932350718065004,0.23346303501945526,0.09727626459143969,0.08949416342412451,0.01556420233463035,0.011673151750972763,0.09727626459143969,0.13618677042801555,1,5,12,8,2.8715953307392996
6200,1034,59,4.97678916827853,17.52542372881356,45.35860448735215,12.361126188651102,15.050065259276138,14.463065100247,12.936208897485493,11.131637011332325,11.190262901655306,0.4738878143133462,0,0,52,0,1,0,8,0,0.09551539201539203,0.46985906685906687,0.18024263431542462,0.10571923743500866,0.06932409012131716,0.02512998266897747,0.03552859618717504,0.15337954939341422,0.12131715771230503,15,17,59,27,3.2972270363951472
2510,402,21,5.223880597014926,19.142857142857142,37.11089628869007,13.943077600117359,16.717089628869005,15.444088786983503,14.968595258999123,12.05176325363063,12.812967581047385,0.5074626865671642,0,0,10,0,0,0,2,0,0.0910427807486631,0.35200534759358293,0.15825688073394495,0.12844036697247707,0.06192660550458716,0.006880733944954129,0.027522935779816515,0.2018348623853211,0.13990825688073394,8,14,26,9,3.2041284403669725
2578,436,17,4.818807339449541,25.647058823529413,43.95872549019609,13.440958605664491,15.81285403050109,14.126518440385961,13.97246492174851,11.293335566448802,10.544907407407408,0.5848623853211009,0,0,21,0,0,0,8,0,0.07807400932400932,0.3973193473193473,0.1450980392156863,0.10588235294117647,0.058823529411764705,0.00784313725490196,0.052941176470588235,0.1568627450980392,0.10980392156862745,17,4,18,7,3.1294117647058823
2240,369,14,5.067750677506775,26.357142857142858,34.3097888283379,14.98615998442974,17.134215648112107,15.532846611407376,15.54624854819977,11.218308952899962,11.944414168937328,0.5528455284552846,0,0,21,0,0,0,6,0,0.08057239057239055,0.35465488215488217,0.2028985507246377,0.10386473429951691,0.06280193236714976,0.028985507246376812,0.021739130434782608,0.13526570048309178,0.08454106280193237,5,14,6,7,3.6231884057971016
5161,832,41,5.171875,20.29268292682927,41.27656204379565,13.336581856100103,15.720319777546056,14.916120743173398,14.672388392857144,12.254578776503303,12.595863746958639,0.49759615384615385,0,0,46,0,0,0,9,0,-0.006223716759431045,0.3677520098948671,0.18723404255319148,0.1074468085106383,0.0627659574468085,0.026595744680851064,0.030851063829787233,0.15425531914893617,0.10851063829787234,31,22,19,13,2.996808510638298
1578,275,12,4.716363636363637,22.916666666666668,43.703521978021996,13.945644688644688,17.073846153846155,15.247664890283005,14.434072727272728,11.815561684981686,9.991208791208795,0.6290909090909091,0,1,14,0,1,0,3,1,-0.0125,0.22416666666666668,0.14469453376205788,0.09967845659163987,0.0707395498392283,0.012861736334405145,0.04180064308681672,0.19935691318327975,0.17041800643086816,6,8,22,6,3.0192926045016075
1539,260,18,4.876923076923077,14.444444444444445,50.93766547406085,11.084883720930232,13.51985688729875,13.274406872562384,11.46338461538462,10.55741961836613,10.449612403100772,0.6384615384615384,0,0,12,0,0,0,2,1,0.16604938271604935,0.4876543209876544,0.14334470989761092,0.10921501706484642,0.07508532423208192,0.027303754266211604,0.05802047781569966,0.13993174061433447,0.12627986348122866,8,3,16,4,3.25938566552901
2545,425,20,4.948235294117647,21.25,40.78250000000003,13.409042553191494,17.437825059101655,15.903189008614273,13.626188235294116,11.969192198581561,11.186288416075655,0.5552941176470588,0,1,13,0,0,0,4,0,-0.11455026455026454,0.38161375661375657,0.16770186335403728,0.10766045548654245,0.07039337474120083,0.014492753623188406,0.07039337474120083,0.14078674948240166,0.14492753623188406,15,6,29,3,2.875776397515528
6614,1038,59,5.29383429672447,17.593220338983052,40.290483255616834,12.765340035123842,15.612111669593652,14.699408120357035,13.820286068184494,11.875487900442076,13.538081107814044,0.43545279383429675,0,0,38,0,1,0,29,0,-0.040808481641814984,0.35978301533857077,0.16139767054908485,0.09900166389351081,0.051580698835274545,0.020798668885191347,0.03577371048252912,0.17221297836938437,0.1048252911813644,16,37,35,12,3.0998336106489184
3069,513,21,4.947368421052632,24.428571428571427,43.787161458333344,13.20880580357143,15.455505952380953,14.279239012586345,14.062581453634088,11.106283519345238,11.10234375,0.5867446393762183,0,0,24,0,0,0,7,0,0.0032761904761904794,0.40443809523809515,0.20754716981132076,0.1269296740994854,0.0548885077186964,0.024013722126929673,0.06174957118353345,0.07375643224699828,0.0823327615780446,13,8,10,12,3.144082332761578
2233,364,13,5.126373626373627,28.0,34.28490420129273,15.950810249307477,19.567959372114498,17.410965686947208,17.756886446886448,11.51461671283472,12.521329639889196,0.5961538461538461,0,0,19,0,0,0,8,0,0.05092592592592593,0.3634259259259259,0.20833333333333334,0.09313725490196079,0.07107843137254902,0.01715686274509804,0.041666666666666664,0.12254901960784313,0.09313725490196079,1,7,12,8,3.5612745098039214
1557,257,9,5.01556420233463,28.555555555555557,39.1670138888889,14.862708333333334,17.784027777777776,15.903189008614273,16.415529615218325,10.598516319444444,11.683593750000004,0.622568093385214,0,0,15,0,0,0,4,0,-0.044639249639249624,0.4613347763347763,0.19333333333333333,0.12,0.05333333333333334,0.013333333333333334,0.08,0.08333333333333333,0.07666666666666666,5,5,0,7,3.3566666666666665
361,56,2,5.410714285714286,28.0,29.718863636363665,15.945909090909094,19.0,16.52667757954773,17.804464285714282,12.177772727272727,14.021818181818187,0.7857142857142857,0,0,5,0,0,0,1,0,-0.24999999999999997,0.775,0.1791044776119403,0.07462686567164178,0.1044776119402985,0.014925373134328358,0.0,0.13432835820895522,0.14925373134328357,1,3,2,2,3.074626865671642
