char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,dale_chall_readability,coleman_liau_index,lexical_diversity,exclamation_marks,question_marks,commas,semicolons,colons,quotation_marks,dashes,ellipsis,polarity,subjectivity,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,proper_noun_ratio,entity_density,person_entities,org_entities,gpe_entities,date_entities,avg_dependency_distance
2893,495,38,4.804040404040404,13.026315789473685,62.71500000000002,8.726551724137934,10.36344266890945,11.812370657439214,9.679788923719958,10.190631931595178,9.062195121951216,0.5272727272727272,6,9,39,0,0,0,2,0,0.08213169430150567,0.5998951781970648,0.12077294685990338,0.08695652173913043,0.05636070853462158,0.043478260869565216,0.08051529790660225,0.1723027375201288,0.11916264090177134,19,8,5,26,3.0434782608695654
1898,305,20,5.213114754098361,15.25,45.677700364298744,11.097677595628415,13.335154826958103,12.931820455737444,11.595992714025499,11.569501821493626,11.947540983606554,0.6459016393442623,0,0,15,0,0,0,3,0,-0.0050044782803403375,0.3340983728914763,0.16193181818181818,0.08522727272727272,0.07954545454545454,0.028409090909090908,0.04261363636363636,0.18181818181818182,0.13352272727272727,18,8,4,4,3.090909090909091
3597,580,48,5.1689655172413795,12.083333333333334,61.63787780656307,8.657629533678758,10.716580310880829,11.698219412168324,10.957494252873566,10.515701381692573,10.928842832469776,0.5448275862068965,2,4,37,0,1,0,4,0,-0.012344990079365074,0.5419692460317461,0.14225352112676057,0.11690140845070422,0.04366197183098591,0.022535211267605635,0.09718309859154929,0.14647887323943662,0.09295774647887324,21,12,3,20,3.4873239436619716
2774,444,34,5.18018018018018,13.058823529411764,54.83652244897962,9.99300136054422,12.4981768707483,13.023866798666859,11.788648648648653,11.0995619138322,11.28526077097506,0.5833333333333334,0,1,21,0,7,0,2,0,-0.023118279569892472,0.39408602150537636,0.16081330868761554,0.10536044362292052,0.033271719038817,0.04621072088724584,0.053604436229205174,0.12014787430683918,0.10720887245841035,16,17,5,14,3.1367837338262476
2346,420,20,4.554761904761905,21.0,62.44714285714288,9.766190476190477,12.20952380952381,11.505630337794997,10.522928571428572,8.926361904761904,8.65571428571429,0.55,0,0,18,1,0,0,0,0,-0.011722222222222238,0.4952222222222222,0.14526315789473684,0.13894736842105262,0.04,0.021052631578947368,0.08842105263157894,0.0968421052631579,0.0863157894736842,18,3,5,7,2.9789473684210526
1741,312,15,4.55448717948718,20.8,65.02326923076926,9.03423076923077,11.774358974358975,11.333407214811011,9.771634615384617,8.804244871794872,8.466025641025642,0.6185897435897436,0,1,16,0,1,0,0,0,0.004710144927536229,0.502536231884058,0.16246498599439776,0.12885154061624648,0.05042016806722689,0.04481792717086835,0.10084033613445378,0.07282913165266107,0.028011204481792718,7,0,3,0,3.3641456582633054
2166,352,26,5.119318181818182,13.538461538461538,50.07510765550242,10.877308612440192,13.546889952153112,13.110285616738597,11.945146531100477,12.136399581339713,11.157386363636363,0.5482954545454546,3,3,23,0,0,0,2,0,-0.037729779411764724,0.40539215686274505,0.14685314685314685,0.09557109557109557,0.027972027972027972,0.03496503496503497,0.05128205128205128,0.20512820512820512,0.13286713286713286,21,18,1,10,3.344988344988345
2224,376,12,4.89095744680851,31.333333333333332,45.40307692307695,14.111808510638301,16.35646481178396,14.985893962826673,16.06794803600655,10.194435679214404,10.834574468085105,0.601063829787234,0,1,25,0,1,0,0,0,0.042045454545454546,0.30791467304625203,0.16055045871559634,0.11697247706422019,0.02981651376146789,0.03669724770642202,0.08027522935779817,0.11467889908256881,0.08256880733944955,10,8,9,3,3.791284403669725
2772,457,20,5.059080962800875,22.85,38.52260819353273,14.19350474106492,16.45752492098225,15.688483145680365,15.09271577923657,10.83863352783856,11.691466083150985,0.5908096280087527,0,0,25,0,2,0,1,0,0.04295112781954887,0.5091791979949875,0.14785992217898833,0.09533073929961089,0.07003891050583658,0.054474708171206226,0.0622568093385214,0.13618677042801555,0.10700389105058365,12,22,7,4,3.622568093385214
1644,286,17,4.716783216783217,16.823529411764707,61.67590086384206,8.836211435623202,11.065076100370218,11.442366930564873,9.197813656931302,9.77108691896339,9.067832167832169,0.6538461538461539,0,0,13,0,1,0,2,0,0.09134615384615384,0.515224358974359,0.14912280701754385,0.14035087719298245,0.06725146198830409,0.043859649122807015,0.1111111111111111,0.08187134502923976,0.04678362573099415,5,3,2,3,2.7719298245614037
2003,358,15,4.589385474860335,23.866666666666667,57.69700069832405,10.770328212290504,12.748882681564247,12.38480682065935,11.37350558659218,9.642082122905027,8.766480446927375,0.6005586592178771,0,0,22,1,2,1,0,0,0.033730158730158735,0.3476984126984126,0.17733990147783252,0.0960591133004926,0.03694581280788178,0.05172413793103448,0.08620689655172414,0.09359605911330049,0.054187192118226604,9,4,2,2,3.460591133004926
1625,273,12,4.9523809523809526,22.75,53.040149850149874,12.026819846819848,14.762437562437562,13.463846863241148,14.304805194805198,10.130815151515153,10.881318681318682,0.6410256410256411,0,0,9,0,1,0,6,0,0.14283459595959597,0.41963383838383833,0.16455696202531644,0.14556962025316456,0.05379746835443038,0.03481012658227848,0.10126582278481013,0.06962025316455696,0.060126582278481014,6,2,2,3,3.721518987341772
2252,388,27,4.780927835051546,14.37037037037037,57.2815483008782,8.839702176403211,12.139900725467736,11.99289558779546,8.273355288277969,10.087388927071402,9.107216494845364,0.595360824742268,0,0,18,0,1,0,4,0,0.10039184952978057,0.4925896900034831,0.12967032967032968,0.13626373626373625,0.05054945054945055,0.03076923076923077,0.07692307692307693,0.12527472527472527,0.1076923076923077,16,14,3,5,2.8087912087912086
1579,284,19,4.542253521126761,14.947368421052632,68.04261391880696,7.918956089478044,10.485169842584922,10.96692322722173,8.316955260977636,10.692154018227008,7.935915492957747,0.573943661971831,0,1,10,2,4,0,0,0,0.05462962962962963,0.5277777777777778,0.1641337386018237,0.11550151975683891,0.05167173252279635,0.0425531914893617,0.0911854103343465,0.0972644376899696,0.0851063829787234,11,8,0,7,3.1458966565349544
2795,500,35,4.554,14.285714285714286,68.10941212121215,7.52349090909091,9.980606060606062,10.161004565491615,7.595097575757578,9.219755151515152,7.824400000000001,0.568,0,3,22,0,1,0,5,0,0.0982868982868983,0.5310892810892812,0.17457627118644067,0.09830508474576272,0.06271186440677966,0.04067796610169491,0.0847457627118644,0.06949152542372881,0.04745762711864407,9,11,1,1,2.7898305084745765
2103,369,17,4.685636856368563,21.705882352941178,62.22262195121952,9.673292682926832,12.427642276422766,11.855464076750408,10.889349593495929,9.14638943089431,9.146883468834687,0.6124661246612466,0,1,28,1,1,0,2,0,0.056215277777777795,0.5610714285714284,0.1282051282051282,0.09324009324009325,0.08391608391608392,0.07226107226107226,0.09090909090909091,0.0979020979020979,0.07226107226107226,12,9,0,2,3.242424242424242
2979,455,36,5.503296703296703,12.63888888888889,49.44328067765571,11.072760989010991,13.29761904761905,13.361668897886787,13.96969413919414,11.586899267399268,13.028131868131865,0.5736263736263736,0,3,21,0,6,0,4,0,0.027938871473354235,0.36659700452803906,0.1063063063063063,0.08828828828828829,0.04504504504504504,0.02882882882882883,0.043243243243243246,0.22162162162162163,0.13333333333333333,21,19,3,15,3.136936936936937
1988,310,18,5.377419354838709,17.22222222222222,43.41456356736245,11.734022770398486,13.616698292220114,13.120403394923592,13.01529222011385,11.926615749525617,13.129677419354838,0.5903225806451613,0,0,13,0,0,0,2,0,-0.03933531746031746,0.4073412698412698,0.20165745856353592,0.09668508287292818,0.055248618784530384,0.03867403314917127,0.04696132596685083,0.11602209944751381,0.0856353591160221,14,10,0,2,3.0248618784530388
2623,456,23,4.730263157894737,19.82608695652174,54.57350399600401,10.785359640359644,13.283716283716286,13.0985453433752,11.190448564593304,10.353658841158841,9.46153846153846,0.5833333333333334,3,2,28,0,7,0,1,0,0.12647072226019593,0.4923370927318297,0.11819887429643527,0.10694183864915573,0.0525328330206379,0.0600375234521576,0.06941838649155722,0.13883677298311445,0.09380863039399624,16,14,8,3,3.300187617260788
2817,435,31,5.418390804597701,14.03225806451613,55.6255414746544,9.351313364055304,10.255299539170508,11.899873341045819,11.840620689655175,11.572650230414748,12.065437788018432,0.5908045977011495,3,1,32,0,4,0,2,0,0.14561904761904765,0.5927460317460317,0.09515260323159784,0.10233393177737882,0.03770197486535009,0.017953321364452424,0.059245960502693,0.22082585278276481,0.15080789946140036,35,14,3,17,3.341113105924596
2932,496,27,4.889112903225806,18.37037037037037,53.441062412342234,11.162773492286117,13.464796633941095,13.023866798666859,12.380330469845724,9.895187201963534,10.412500000000001,0.5665322580645161,1,1,23,0,2,0,1,0,0.11805555555555557,0.5827777777777778,0.176056338028169,0.11619718309859155,0.04753521126760563,0.045774647887323945,0.0897887323943662,0.10035211267605634,0.07570422535211267,13,10,1,16,3.0880281690140845
2023,340,19,4.9411764705882355,17.894736842105264,55.464117647058856,9.746470588235294,11.623529411764707,11.979248473330827,10.342941176470589,9.95975882352941,10.162352941176469,0.65,0,0,34,0,1,0,1,0,0.06714285714285713,0.525952380952381,0.15763546798029557,0.10591133004926108,0.06403940886699508,0.05172413793103448,0.08374384236453201,0.08374384236453201,0.03694581280788178,9,2,1,0,3.0714285714285716
1909,309,20,5.165048543689321,15.45,49.60168114460913,10.381110543348665,12.977755067279851,12.848724342968254,11.028957588145126,12.108201175268269,11.530097087378643,0.6537216828478964,0,0,16,0,1,0,2,0,0.1462121212121212,0.44816017316017315,0.1270718232044199,0.13259668508287292,0.055248618784530384,0.058011049723756904,0.0856353591160221,0.1685082872928177,0.1132596685082873,18,6,3,3,2.9502762430939224
1594,270,13,4.877777777777778,20.76923076923077,50.960000000000036,10.942539682539685,13.343915343915345,13.371156678226303,11.187190476190473,10.499701058201058,10.268888888888892,0.6814814814814815,0,0,17,0,0,0,1,0,0.0806795634920635,0.458531746031746,0.12944983818770225,0.10679611650485436,0.06796116504854369,0.061488673139158574,0.04854368932038835,0.1488673139158576,0.10355987055016182,7,9,5,0,3.132686084142395
1859,306,18,5.032679738562091,17.0,61.48819216757741,8.89243169398907,10.974499089253186,10.980518767755715,10.746143790849672,10.275239526411656,10.996721311475408,0.630718954248366,1,0,14,0,1,0,1,0,0.025,0.4,0.1444141689373297,0.1307901907356948,0.0326975476839237,0.04632152588555858,0.09536784741144415,0.11444141689373297,0.08719346049046321,15,11,1,1,3.1416893732970026
2280,390,22,4.805128205128205,17.727272727272727,59.05196482823092,9.415420659032488,10.774526758588458,11.389717465364857,10.043062937062935,9.749790675391447,9.542930591259644,0.6205128205128205,1,0,26,0,2,0,3,0,0.03617821067821067,0.4800728715728716,0.139186295503212,0.08993576017130621,0.05353319057815846,0.057815845824411134,0.0835117773019272,0.12205567451820129,0.06209850107066381,14,6,2,1,3.2955032119914347
2017,351,18,4.7407407407407405,19.5,53.55515837104073,10.918763197586731,12.817228087816325,12.926379034027164,11.222418300653594,10.103870470923413,9.419943019943023,0.5868945868945868,0,0,21,0,2,0,2,0,-0.028285714285714282,0.4708367346938776,0.12990196078431374,0.10049019607843138,0.04656862745098039,0.06372549019607843,0.06372549019607843,0.14460784313725492,0.1053921568627451,18,3,9,2,3.090686274509804
2808,463,28,5.008639308855291,16.535714285714285,50.27517889003664,11.247910601934453,14.35886937740633,13.981356848031755,12.225908536012774,11.080563517701194,10.965442764578835,0.5853131749460043,1,0,16,0,5,0,2,0,-0.08847316704459562,0.38722600151171577,0.12867647058823528,0.13051470588235295,0.03676470588235294,0.03125,0.08823529411764706,0.13602941176470587,0.08272058823529412,16,17,1,7,2.8511029411764706
